content,type
"【#加沙9岁男孩被迫逃离希法医院后身亡#】9岁的巴勒斯坦男孩卡拉姆·卡达达患有肝炎，原本在位于加沙城的加沙地带最大医院——希法医院接受治疗。但3月18日，以军再次攻入拉法医院。卡拉姆和他的家人在医院中被困一周后，于3月25日逃往同样位于加沙地带北部的拜特拉希耶，在卡迈勒·阿德万医院接受治疗。但不论是被围攻的希法医院，还是卡迈勒·阿德万医院，全都缺医少药，孩子的健康状况持续恶化。3月30日，卡拉姆不治身亡。他的母亲乌姆·卡拉姆向媒体讲述了以军突然攻入希法医院后的经历。她说，以军攻入后要求流离失所者和病人家属撤离，但她不愿离开孩子，选择留了下来，直到一周后才得以带着孩子离开，离开医院前后还遭到了以军枪击。（CCTV国际时讯）
CCTV国际时讯的微博视频",军事
"【#莫斯科恐袭嫌犯母亲就其子行为发表评论#】4月1日，据俄新社报道，莫斯科州“克罗库斯城”音乐厅恐怖袭击犯罪嫌疑人达勒尔乔·米尔佐耶夫的母亲说，他与塔吉克斯坦政府没有任何过节。她说：“我儿子不会做这种肮脏的事情……他只是一个来自贫苦农民家庭的普通人”。
她说，米尔佐耶夫在家乡是一个“来自贫苦农民家庭的普通人”，靠打零工维持生计。
3月25日，据俄罗斯莫斯科市巴斯曼区法院审判庭消息，克罗库斯城音乐厅恐怖袭击案的涉案分子之一米尔佐耶夫被逮捕。（今日俄罗斯）
今日俄罗斯RT的微博视频",军事
"【#越军演示如何藏在森林落叶下#】伏地魔也不好当，越军演示如何藏在森林厚厚的落叶下方（环球网）
环球网军事的微博视频
 ",军事
"#500年后日本人或都将姓佐藤#【日本大学教授：再这么下去，到2531年全日本都要姓佐藤了】“大约500年后，也就是2531年，所有日本人的姓氏可能都是佐藤。”
东北大学老龄化、经济和社会研究中心的吉田浩教授根据测算后得出上述结果。据日本《朝日新闻》4月1日报道，日本是世界上唯一一个有法律规定，夫妻在结婚时必须选择使用一个相同姓氏的国家。随着新人结婚，日本的姓氏随之减少。
报道称，日本姓氏有十三万余种之多，有5万种姓氏正濒临灭绝。而目前，日本最常见的姓氏是“佐藤”，占总人口的1.5%。
综合考虑结婚、离婚、出生、死亡等因素后，吉田浩教授根据计算发现，佐藤姓在2022到2023年间的占比增加了0.83%。
如果继续实施夫妇同姓的制度，且每年佐藤姓的占比以此增速上升，则到2446年，一半的日本人都姓佐藤。以此类推，到2531年，佐藤姓将占100%。
但如果取消夫妇强制同姓制度，结果会大不相同。
根据日本2022年的一项调查显示，如果婚后可选择姓氏，仅有39.3%的受访者认为夫妻同姓更好。
据此，吉田浩教授测算得出，如果改变制度，则佐藤姓每年的增加率将减缓至0.325%。到2531年，也只会有7.96%的人口姓佐藤。直到3310年，这一数据才会增长为100%。
值得注意的是，日本厚生劳动省近日发布的人口动态统计数据显示，2023年日本新生儿数量为758631人，创下有统计历史以来的最低水平。2022年，日本新生儿数量首次跌破80万，2023年较2022年减少5.1%，已连续8年呈下降趋势。
报道指出，假设日本人口继续以目前的速度下降，到3310年，日本人口将只有22人。
“如果抛弃原有制度，姓氏的多样性将基本保持下去，直到日本因出生率下降而灭绝为止。”吉田浩教授说。
他补充道，如果不幸每个人都成为佐藤，最终只能靠名和电话号码才能识别彼此，“这样很糟糕”。
据英国《卫报》报道，在日本，夫妻结婚时可以自由选择姓氏，但在95%的情况下是女方改姓，而且通常是非自愿的。
婚后，女性不仅要花费很多时间在银行账户、信用卡、护照和其他官方文件上更改她们的姓名，还要面临“职业重塑”等问题。
据报道，一些活跃在国际上的女性会因身份证与姓氏不符而被拒绝入住酒店房间或被拒参加海外商务会议，严重影响职业发展，还有甚者连以婚前姓写的学术论文都不再被认可。
目前，日本政府已允许婚姻证件、驾驶执照和居住证上同时显示娘家姓和婚姓，但废除同姓制似乎遥遥无期。（观察者网）",军事
"对于驾驶经验丰富的老司机而言，声呐识别鸣笛抓拍技术想必并不陌生。事实上，这项如今用于监控违规鸣笛的技术最早诞生于军事领域。大家知道军队最早用它做什么吗？#硬核军迷# 
 
网页链接
 ",军事
"【#外媒称伊朗在莫斯科恐袭前曾示警#】4月1日，路透社援引3名消息人士的话爆料称，伊朗曾在俄罗斯“克罗库斯城”音乐厅遭到恐怖袭击之前向俄方示警，称俄罗斯境内可能发生重大“恐怖活动”。
3月22日，俄罗斯“克罗库斯城”音乐厅发生了近20年俄罗斯遭遇过的最严重的恐怖袭击，武装分子用自动步枪向音乐厅内的观众开火，造成至少144人死亡。在袭击发生后，极端组织“伊斯兰国”（IS）宣布对此次袭击负责。
路透社称，俄罗斯和伊朗都受到西方的制裁，在过去两年中，两国加深了军事和其他多领域的合作。其中一名消息人士告诉路透社：“在俄罗斯这次恐怖袭击发生的几天前，德黑兰与莫斯科分享了有关俄罗斯境内可能发生大规模恐怖袭击的信息，这些信息是伊朗方面在审讯那些与伊朗境内致命爆炸袭击有关的被捕人员时获得的。”
据报道，今年1月，伊朗逮捕了35人，其中包括“伊斯兰国呼罗珊分支”（ISIS-K）的一名指挥官。伊朗方面称此人与1月3日发生在克尔曼市的两起爆炸事件有关，那两起爆炸事件造成近100人死亡。
另一位消息人士称，伊朗方面向俄罗斯政府提供的关于即将发生恐怖袭击的信息，缺乏有关时间和确切目标的具体细节。“他们（ISIS-K的成员）被指示准备在俄罗斯进行一次重大行动……其中一名（在伊朗被捕的）恐怖分子说，该组织的一些成员已经前往俄罗斯。”
第三位消息人士称：“由于伊朗多年来一直是恐怖袭击的受害者，伊朗政府根据从被捕的恐怖分子那里获得的信息，履行了向俄方发出警告的义务。”
路透社称，在被问及这篇报道的相关问题时，克里姆林宫发言人佩斯科夫1日表示：“我对此事一无所知。”伊朗外交部没有回复记者就此事置评的请求。
路透社表示，伊朗已经与塔吉克斯坦就安全问题进行了讨论，塔吉克斯坦的一位外交消息人士也证实了这一信息。
当地时间3月31日，俄罗斯外交部表示，在俄罗斯相关部门调查后发现，“克罗库斯城”音乐厅恐袭事件为乌克兰政府策划。此前，俄罗斯侦查委员会发言人斯韦特兰娜·彼得连科曾表示，恐袭嫌疑人从乌克兰收取了大量金钱和加密货币，用于准备恐袭。
对此，乌克兰国家安全局发表声明称，俄罗斯外交部没有提供任何证据证明乌克兰参与了“克罗库斯城”音乐厅恐袭事件，并再度否认乌方与恐袭存在关联。（环球时报）",军事
"【#德国数百民众聚众吸大麻#】德国娱乐性大麻合法化，柏林数百民众聚众吸大麻庆祝。专家担忧：会给青少年带来负面影响 （观察者网）
观察者网微丢视频的微博视频
 ",军事
"【想要成为狙击手需要经历哪些训练】#硬核军迷# 
新浪军事的微博视频
 ",军事
【#俄计划2030年前进入全球四大经济体行列#】财联社4月1日电，俄罗斯克里姆林宫网站公布了2024年度俄罗斯总统国情咨文重点项目落实清单。其内容涉及经济指标增长和数字化转型、维护技术主权、家庭和青年发展及人才培养等。普京要求政府确保俄罗斯在2030年之前按照购买力平价进入全球四个最大经济体行列。另外，2030年前，俄罗斯贫困人口占全国人口比例应降至7%以下，农产品和与农业相关产品出口额较2021年增长应不低于50%，将产品和服务进口额占国内生产总值的比例降至低于17%。普京建议政府和立法机构在今年8月前对税收体系进行调整，还要求政府对国家财政人员收入体系进行调整。,军事
"#美坍塌大桥桥体开始切割拆除#【美国巴尔的摩港口大桥桥体开始切割拆除】据今日俄罗斯电视台网站4月1日报道，近日，美国巴尔的摩港口的一座大桥遭到一艘集装箱船撞击后发生坍塌，导致6人死亡。据美国海岸警卫队的官员介绍，工作人员已开始对桥体进行测量和切割，便于完成进一步的拆除工作。潜水员还将对施工现场进行水下评估，为进一步的清理工作提供支持。（参考消息）
参考消息的微博视频",军事
"“果丹皮”大家应该都吃过，历史上最早的果丹皮发明于清朝，其用途也并非如今的“民用食品”。大家知道“果丹皮”最早被用于何种用途吗？#硬核军迷# 
 
网页链接
 ",军事
"#以色列警方称逮捕哈马斯领导人妹妹#【以色列警方称逮捕哈马斯领导人哈尼亚妹妹】以色列警方当地时间4月1日表示，已在以色列南部逮捕了巴勒斯坦伊斯兰抵抗运动（哈马斯）政治局领导人伊斯梅尔·哈尼亚的妹妹萨巴赫·阿卜杜勒·萨拉姆·哈尼亚（Sabah Abdel Salam Haniyeh）。
据以色列警方介绍，萨巴赫·哈尼亚今年57岁，是以色列公民。她在以色列警方和以国家安全总局（辛贝特）的联合调查中被拘捕，被捕地点在特尔谢瓦镇。
以警方发言人表示，萨巴赫·哈尼亚涉嫌与哈马斯武装人员联系，并在以色列煽动和支持恐怖主义行为。警方说，在她的住所发现了文件、媒体、电话等其他证据，显示她对以色列构成严重安全犯罪。
哈马斯方面对此暂无回应。（澎湃新闻）",军事
"【#马斯克称傻瓜都能预料到乌军反攻结果#】3月31日，马斯克发文评论俄乌局势引发关注。马斯克称：“在缺乏装甲或空中优势情况下，乌克兰攻击一支拥有纵深防御、雷区和更强大火炮的军队，这是在悲剧性地浪费生命！任何傻瓜都能预料到这一点。”马斯克认为，战争持续的时间越长，俄罗斯获得的领土就会越多，敖德萨也会沦陷。建议乌克兰在失去更多领土之前通过谈判解决问题。早些时候，乌总统泽连斯基曾表示，即使不恢复1991年的乌克兰边界，莫斯科和基辅也可以开始和平谈判，该言论被认为是其态度的转变。（看看新闻）
看看新闻KNEWS的微博视频",军事
"#以军宣布已从希法医院撤离#【以色列国防军宣布：以军已从希法医院撤离】在对位于加沙地带的希法医院进行两周的围攻后，以色列国防军4月1日宣布，以色列军队已从希法医院撤离。
据美国有线电视新闻网（CNN）1日报道，以色列国防军宣布，“隶属于以色列国防军（IDF）和以色列国家安全局（ISA）的部队已经完成了在希法医院地区的作战活动，并从该地区撤离。部队在近距离交火中击毙了武装分子，在医院各处查获了大量武器和情报文件，同时防止了对平民、病人和医护人员的潜在伤害。”
一名加沙地带民防部门发言人在医院现场接受CNN采访时称，希法医院是加沙最大的医疗设施，已被以军“完全摧毁和烧毁”。这名发言人还称，数十名伤员已经被转移到其他医院。
CNN表示称，虽然以色列国防军称在行动期间疏散了平民、病人和医护人员。但当地的巴勒斯坦人报告说，有平民伤亡和被捕。一名为CNN工作的当地记者表示，在以色列军队结束了两周的围困后，周一的希法医院“感觉就像一部恐怖电影”。这名记者还称，在以军撤离后，当地人已经抵达医院寻找失踪的亲人。
据报道，3月30日和31日，以色列发生了大规模抗议活动，抗议者要求以色列总理内塔尼亚胡辞职。（央视新闻）",军事
